user,timestamp,week,day,hour,logged,episode,name,watchingTime,duration
8c7ea38b-97e9-a0e7-9a0e-2c96dcef,17/03/19 20:54,9,17/03/19,20:54:38,FALSE,10,Ep.10,346,587
8eeb156c-cf2d-2d54-2c7d-09061b84,17/03/15 0:00,9,17/03/15,0:00:27,FALSE,4,Ep.4,368,599
8f7214a2-2cf7-ca2b-0d4d-d13a266d,17/03/13 9:48,9,17/03/13,9:48:54,FALSE,9,Ep.9a,15,73
90a946ee-e72c-1c24-9f70-2b5c122d,17/03/15 21:31,9,17/03/15,21:31:29,FALSE,8,Ep.8,49,702
9187a2a4-6ffb-f4f5-f012-df8a1141,17/03/14 19:26,9,17/03/14,19:26:17,FALSE,9,Ep.9b,547,564
91c5352c-ad7d-5004-2f88-da015dd7,17/03/13 8:01,9,17/03/13,8:01:49,FALSE,9,Ep.9a,14,73
935a976a-9df8-20e9-8b8f-8d6fdc88,17/03/15 17:07,9,17/03/15,17:07:14,FALSE,1,Ep.1,296,419
946e6474-ae4f-d933-e611-f787e701,17/03/15 16:39,9,17/03/15,16:39:16,FALSE,9,Ep.9b,559,564
94855109-238b-70e3-b4d7-9f5922d0,17/03/15 17:08,9,17/03/15,17:08:35,FALSE,9,Ep.9b,195,564
949cd81d-dd60-7d44-70df-5fd274a4,17/03/15 19:06,9,17/03/15,19:06:52,FALSE,9,Ep.9b,538,564
9506e3cb-168b-07e1-f9d1-8811b483,17/03/15 17:06,9,17/03/15,17:06:25,FALSE,6,Ep.6,43,697
9506e3cb-168b-07e1-f9d1-8811b483,17/03/15 19:58,9,17/03/15,19:58:42,FALSE,8,Ep.8,67,702
958ff644-9d5e-9ece-f7d9-db66ab4f,17/03/15 16:27,9,17/03/15,16:27:21,FALSE,9,Ep.9b,62,564
961d8dac-1a28-9c02-3044-c4759fe6,17/03/15 16:20,9,17/03/15,16:20:25,FALSE,9,Ep.9a,70,73
9640e725-c673-7301-15a3-464e323b,17/03/16 21:05,9,17/03/16,21:05:29,FALSE,9,Ep.9b,357,564
977bc2fc-0986-a853-32b1-9255b47d,17/03/13 12:56,9,17/03/13,12:56:10,FALSE,9,Ep.9a,51,73
98d0c47a-9745-03c7-535c-5198e696,17/03/16 14:56,9,17/03/16,14:56:11,FALSE,9,Ep.9b,543,564
98d4a431-8ff6-fc02-205f-88ce9f4e,17/03/15 19:29,9,17/03/15,19:29:59,FALSE,9,Ep.9a,11,73
999f9f91-e880-70f1-00d3-e8994609,17/03/13 20:46,9,17/03/13,20:46:51,FALSE,9,Ep.9b,516,564
9bbb4218-4556-4690-4df5-3201c8fa,17/03/15 17:02,9,17/03/15,17:02:03,FALSE,1,Ep.1,33,419
9c433aff-b2fe-6538-7155-9f4d507a,17/03/13 13:46,9,17/03/13,13:46:12,FALSE,9,Ep.9b,25,564
9e5f1a0e-edc5-c901-5bf8-b00d1499,17/03/15 18:00,9,17/03/15,18:00:44,FALSE,9,Ep.9b,86,564
9eaf3cac-c6ff-597f-b8a7-a6ef42d0,17/03/15 18:50,9,17/03/15,18:50:49,FALSE,9,Ep.9a,13,73
9f052327-ef88-224a-581a-dd7fb027,17/03/16 20:22,9,17/03/16,20:22:45,FALSE,9,Ep.9a,36,73
9f19e106-7195-b027-2dd3-ff2931ac,17/03/15 16:13,9,17/03/15,16:13:11,FALSE,9,Ep.9b,401,564
Šimun Zamberlin,17/03/15 19:41,9,17/03/15,19:41:35,TRUE,9,Ep.9b,561,564
a03dd897-ff3c-f983-95bf-b4d136ea,17/03/15 19:35,9,17/03/15,19:35:23,FALSE,9,Ep.9b,181,564
a1e3fea3-aef7-e21c-8086-cfd524cc,17/03/13 11:00,9,17/03/13,11:00:50,FALSE,9,Ep.9a,53,73
a3e6040f-8740-aa6b-6ca7-2ecb6321,17/03/19 20:49,9,17/03/19,20:49:08,FALSE,10,Ep.10,4,587
a4c218ed-0aef-fc23-f9ab-732df8b0,17/03/13 12:16,9,17/03/13,12:16:03,FALSE,9,Ep.9b,54,564
a59ae3d0-39af-f359-f4c9-7ba6c769,17/03/19 23:19,9,17/03/19,23:19:04,FALSE,1,Ep.1,98,419
a5ad7596-3fe8-80f5-b85e-56d3fadc,17/03/13 15:19,9,17/03/13,15:19:56,FALSE,9,Ep.9a,58,73
a6894ac7-55a2-499c-c1b0-e8c68702,17/03/15 21:46,9,17/03/15,21:46:34,FALSE,9,Ep.9b,238,564
a7010942-2bf9-c022-3897-796a718f,17/03/18 12:45,9,17/03/18,12:45:36,FALSE,9,Ep.9b,561,564
a7010942-2bf9-c022-3897-796a718f,17/03/19 13:29,9,17/03/19,13:29:31,FALSE,4,Ep.4,593,599
a74b9312-244c-3053-597e-7cc26885,17/03/13 9:20,9,17/03/13,9:20:56,FALSE,9,Ep.9b,15,564
a845a340-b6d1-4847-b9f8-5b53ac1b,17/03/13 18:48,9,17/03/13,18:48:35,FALSE,9,Ep.9b,465,564
ab10d0eb-6661-8b2a-8b54-8dd5edb7,17/03/15 18:13,9,17/03/15,18:13:20,FALSE,9,Ep.9a,7,73
ab10d0eb-6661-8b2a-8b54-8dd5edb7,17/03/15 18:14,9,17/03/15,18:14:37,FALSE,9,Ep.9b,5,564
abe4e05a-6e7f-9b91-6fc2-255d8ca8,17/03/13 16:52,9,17/03/13,16:52:05,FALSE,6,Ep.6,675,697
abe4e05a-6e7f-9b91-6fc2-255d8ca8,17/03/13 17:47,9,17/03/13,17:47:10,FALSE,1,Ep.1,198,419
abe4e05a-6e7f-9b91-6fc2-255d8ca8,17/03/13 17:52,9,17/03/13,17:52:29,FALSE,2,Ep.2,75,481
abe4e05a-6e7f-9b91-6fc2-255d8ca8,17/03/13 17:55,9,17/03/13,17:55:13,FALSE,5,Ep.5,169,550
abe4e05a-6e7f-9b91-6fc2-255d8ca8,17/03/13 18:02,9,17/03/13,18:02:40,FALSE,6,Ep.6,82,697
ad50ec3a-b5fa-441c-dff6-68962309,17/03/15 17:13,9,17/03/15,17:13:31,FALSE,9,Ep.9b,560,564
ad50ec3a-b5fa-441c-dff6-68962309,17/03/15 17:24,9,17/03/15,17:24:28,FALSE,8,Ep.8,68,702
ad50ec3a-b5fa-441c-dff6-68962309,17/03/15 17:26,9,17/03/15,17:26:09,FALSE,7,Ep.7,227,339
ad9f597a-978d-7a9f-bd6b-80f7815c,17/03/15 20:11,9,17/03/15,20:11:09,FALSE,9,Ep.9a,35,73
ada52983-43cd-6fe4-17df-9a245abd,17/03/15 16:13,9,17/03/15,16:13:33,FALSE,9,Ep.9b,266,564
ae4b9f00-a8d1-cc09-b78d-9262f443,17/03/13 21:10,9,17/03/13,21:10:37,FALSE,9,Ep.9b,43,564
aede11c5-87c8-a641-ec1e-50c015f1,17/03/15 18:00,9,17/03/15,18:00:48,FALSE,1,Ep.1,308,419
afac5ed9-74e1-0a83-9f73-1c4f9ba6,17/03/15 18:12,9,17/03/15,18:12:19,FALSE,9,Ep.9b,528,564
Aleš Dolenc,17/03/14 8:09,9,17/03/14,8:09:23,TRUE,9,Ep.9b,420,564
alenka dornik,17/03/18 23:00,9,17/03/18,23:00:50,TRUE,9,Ep.9b,506,564
andrea vlastelica,17/03/14 22:09,9,17/03/14,22:09:31,TRUE,9,Ep.9a,10,73
andrea vlastelica,17/03/19 16:11,9,17/03/19,16:11:08,TRUE,9,Ep.9a,7,73
AndrejaBorut,17/03/13 15:49,9,17/03/13,15:49:07,TRUE,9,Ep.9b,563,564
andrzej,17/03/13 21:19,9,17/03/13,21:19:29,TRUE,9,Ep.9b,193,564
andrzej,17/03/13 21:28,9,17/03/13,21:28:06,TRUE,8,Ep.8,108,702
b183153b-5a8f-c366-5776-4d20c125,17/03/15 18:54,9,17/03/15,18:54:44,FALSE,9,Ep.9a,52,73
b29617b6-1e85-1ac7-8ca7-c3dc750e,17/03/13 15:35,9,17/03/13,15:35:11,FALSE,9,Ep.9b,111,564
b3cb6b70-78e4-46eb-0023-8ae667d3,17/03/13 11:21,9,17/03/13,11:21:48,FALSE,7,Ep.7,3,339
b3ed71c3-f69d-be41-8e55-61063ba5,17/03/19 23:50,9,17/03/19,23:50:26,FALSE,7,Ep.7,331,339
b3f30755-d614-3d55-ed41-d88086db,17/03/14 10:54,9,17/03/14,10:54:30,FALSE,1,Ep.1,17,419
b46ded1f-88bf-573d-e944-9e15363c,17/03/15 18:15,9,17/03/15,18:15:37,FALSE,9,Ep.9a,53,73
b4cc9fd8-1762-f47e-c071-b788c631,17/03/13 10:01,9,17/03/13,10:01:22,FALSE,9,Ep.9b,153,564
b4ed19a8-ac03-d1d1-93e4-654f7e60,17/03/15 17:30,9,17/03/15,17:30:25,FALSE,9,Ep.9b,232,564
b538d8af-c094-1294-123f-33592656,17/03/13 13:48,9,17/03/13,13:48:49,FALSE,1,Ep.1,18,419
b5cafd9e-a9bf-768a-063c-48b767e1,17/03/13 15:16,9,17/03/13,15:16:05,FALSE,1,Ep.1,125,419
b745a0c9-6173-3683-3b41-c0838b78,17/03/15 17:54,9,17/03/15,17:54:19,FALSE,7,Ep.7,5,339
b9340c90-8cfd-5615-93fb-a6833fc5,17/03/15 8:43,9,17/03/15,8:43:28,FALSE,1,Ep.1,36,419
bc5334c2-4059-a5a3-40c3-cf575b92,17/03/13 14:48,9,17/03/13,14:48:44,FALSE,9,Ep.9a,69,73
bc59fb83-de20-c8dc-0046-06b5a884,17/03/15 19:16,9,17/03/15,19:16:37,FALSE,3,Ep.3,155,596
bc59fb83-de20-c8dc-0046-06b5a884,17/03/15 19:20,9,17/03/15,19:20:02,FALSE,5,Ep.5,150,550
bc59fb83-de20-c8dc-0046-06b5a884,17/03/15 19:23,9,17/03/15,19:23:18,FALSE,6,Ep.6,315,697
be47eaa3-f13d-223a-0df5-aead1a3c,17/03/15 16:36,9,17/03/15,16:36:19,FALSE,9,Ep.9b,42,564
be9bd8b5-6bc6-78b7-1e84-bbe0dd62,17/03/15 17:22,9,17/03/15,17:22:31,FALSE,9,Ep.9b,11,564
bf4893ad-1c25-503f-c410-febfc782,17/03/14 10:03,9,17/03/14,10:03:08,FALSE,6,Ep.6,221,697
bfeced93-77bc-29a5-ea97-e52acfd2,17/03/13 13:09,9,17/03/13,13:09:09,FALSE,1,Ep.1,417,419
Bogdan,17/03/18 16:51,9,17/03/18,16:51:41,TRUE,1,Ep.1,6,419
Bogdan,17/03/18 17:06,9,17/03/18,17:06:26,TRUE,6,Ep.6,22,697
bojanb,17/03/16 22:06,9,17/03/16,22:06:32,TRUE,9,Ep.9b,173,564
boris g,17/03/15 19:17,9,17/03/15,19:17:22,TRUE,9,Ep.9b,520,564
boris g,17/03/15 19:43,9,17/03/15,19:43:47,TRUE,7,Ep.7,32,339
c0a4e972-88b9-ccdf-1a12-eb942c91,17/03/13 16:15,9,17/03/13,16:15:08,FALSE,8,Ep.8,7,702
c1d2f005-47db-7c48-1f43-ddb60c15,17/03/15 18:15,9,17/03/15,18:15:19,FALSE,9,Ep.9a,7,73
c237212d-2495-ebac-a17e-f6bee50d,17/03/19 22:30,9,17/03/19,22:30:40,FALSE,9,Ep.9b,7,564
c3385c79-a01d-377d-9eac-6cf460e9,17/03/14 11:00,9,17/03/14,11:00:40,FALSE,2,Ep.2,466,481
c3385c79-a01d-377d-9eac-6cf460e9,17/03/14 12:08,9,17/03/14,12:08:19,FALSE,7,Ep.7,312,339
c363c42f-52ff-bae2-d954-8819222e,17/03/15 17:21,9,17/03/15,17:21:59,FALSE,9,Ep.9a,49,73
c6083a94-09f6-e4cb-d6ec-1310f197,17/03/15 17:46,9,17/03/15,17:46:50,FALSE,8,Ep.8,39,702
c7cbe01a-eff0-0cac-f1c6-f5b75be7,17/03/19 19:17,9,17/03/19,19:17:03,FALSE,9,Ep.9a,13,73
c7cbe01a-eff0-0cac-f1c6-f5b75be7,17/03/19 19:17,9,17/03/19,19:17:43,FALSE,9,Ep.9b,564,564
c82d3c22-836e-0583-ff1c-2b496342,17/03/13 11:07,9,17/03/13,11:07:17,FALSE,9,Ep.9b,481,564
c8619155-19f4-e282-a8af-bd774365,17/03/15 11:21,9,17/03/15,11:21:07,FALSE,1,Ep.1,38,419
c93fd16d-3e0e-b77b-843a-89f14476,17/03/13 12:34,9,17/03/13,12:34:45,FALSE,9,Ep.9b,66,564
cae7b353-e196-ff09-f211-1656c28a,17/03/13 8:48,9,17/03/13,8:48:47,FALSE,9,Ep.9a,59,73
caf61da9-dd77-a9f3-b6be-5bb78c89,17/03/15 20:35,9,17/03/15,20:35:48,FALSE,9,Ep.9a,44,73
cc9d299f-4f83-02ed-b6e4-d13b7ef9,17/03/15 20:16,9,17/03/15,20:16:20,FALSE,9,Ep.9b,392,564
cceab47a-5e4f-d155-32af-347b33d4,17/03/15 16:11,9,17/03/15,16:11:03,FALSE,1,Ep.1,17,419
cf23b843-3219-15e7-f878-361bbfeb,17/03/15 16:19,9,17/03/15,16:19:56,FALSE,9,Ep.9b,564,564
cf23b843-3219-15e7-f878-361bbfeb,17/03/15 16:58,9,17/03/15,16:58:50,FALSE,3,Ep.3,582,596
cff5b5ea-a498-7d5a-0282-ca715f08,17/03/13 11:44,9,17/03/13,11:44:41,FALSE,2,Ep.2,416,481
d0fe3bbe-eeeb-e784-986f-51c01c74,17/03/13 13:22,9,17/03/13,13:22:04,FALSE,9,Ep.9b,417,564
d11592dd-4af5-4d34-6570-4cc62b83,17/03/13 20:44,9,17/03/13,20:44:06,FALSE,8,Ep.8,364,702
d11592dd-4af5-4d34-6570-4cc62b83,17/03/13 20:53,9,17/03/13,20:53:07,FALSE,9,Ep.9b,431,564
d5d7fee4-5428-bea3-17aa-30fb97f1,17/03/13 19:29,9,17/03/13,19:29:55,FALSE,1,Ep.1,9,419
d5d7fee4-5428-bea3-17aa-30fb97f1,17/03/13 19:32,9,17/03/13,19:32:07,FALSE,3,Ep.3,206,596
d76f3bed-41d4-8057-9b73-a50d02ff,17/03/13 23:17,9,17/03/13,23:17:12,FALSE,1,Ep.1,44,419
d7f0b0ad-993d-2967-6f59-24522506,17/03/15 18:59,9,17/03/15,18:59:54,FALSE,9,Ep.9a,9,73
d8771617-37bc-875e-4ce2-2d7e6371,17/03/13 15:24,9,17/03/13,15:24:41,FALSE,9,Ep.9b,440,564
da222239-50bf-d4d0-657b-a648b491,17/03/15 18:13,9,17/03/15,18:13:14,FALSE,9,Ep.9b,371,564
daed7148-984a-3f2c-aa99-d134e65e,17/03/15 21:16,9,17/03/15,21:16:46,FALSE,9,Ep.9b,283,564
daf25c41-8b84-6414-7646-b7df2abd,17/03/13 13:21,9,17/03/13,13:21:05,FALSE,2,Ep.2,471,481
daf25c41-8b84-6414-7646-b7df2abd,17/03/13 13:52,9,17/03/13,13:52:36,FALSE,5,Ep.5,546,550
daf25c41-8b84-6414-7646-b7df2abd,17/03/13 14:22,9,17/03/13,14:22:16,FALSE,8,Ep.8,696,702
Dare,17/03/19 20:05,9,17/03/19,20:05:44,TRUE,9,Ep.9a,26,73
Dare,17/03/19 20:06,9,17/03/19,20:06:48,TRUE,9,Ep.9b,564,564
db29c034-5e7b-6f1c-f6b9-2bf3e07c,17/03/15 16:30,9,17/03/15,16:30:17,FALSE,9,Ep.9a,38,73
dbecad35-cedd-6876-5f24-07b5fb53,17/03/15 17:44,9,17/03/15,17:44:45,FALSE,9,Ep.9a,12,73
dd1e776c-5a1c-942c-e0d0-60126066,17/03/13 13:56,9,17/03/13,13:56:25,FALSE,2,Ep.2,40,481
dd30c478-d26e-3f37-f395-b912bead,17/03/19 20:42,9,17/03/19,20:42:45,FALSE,2,Ep.2,456,481
dd30c478-d26e-3f37-f395-b912bead,17/03/19 20:52,9,17/03/19,20:52:16,FALSE,3,Ep.3,586,596
dd30c478-d26e-3f37-f395-b912bead,17/03/19 21:03,9,17/03/19,21:03:11,FALSE,4,Ep.4,555,599
dd30c478-d26e-3f37-f395-b912bead,17/03/19 21:13,9,17/03/19,21:13:24,FALSE,5,Ep.5,391,550
dd30c478-d26e-3f37-f395-b912bead,17/03/19 21:20,9,17/03/19,21:20:56,FALSE,6,Ep.6,678,697
dd30c478-d26e-3f37-f395-b912bead,17/03/19 21:33,9,17/03/19,21:33:06,FALSE,7,Ep.7,247,339
dd30c478-d26e-3f37-f395-b912bead,17/03/19 21:38,9,17/03/19,21:38:10,FALSE,8,Ep.8,609,702
dd846687-d137-9e68-1140-c5c568f9,17/03/13 7:17,9,17/03/13,7:17:22,FALSE,9,Ep.9a,59,73
de023f52-1a7c-37f4-0419-4ee908a4,17/03/15 16:20,9,17/03/15,16:20:05,FALSE,9,Ep.9b,482,564
de14d34f-4ebd-86dc-b1c0-ec452050,17/03/15 16:20,9,17/03/15,16:20:52,FALSE,1,Ep.1,391,419
defda2c1-5c6f-f621-ef85-0845325d,17/03/13 20:05,9,17/03/13,20:05:03,FALSE,9,Ep.9b,383,564
DejanJ,17/03/13 10:38,9,17/03/13,10:38:23,TRUE,1,Ep.1,8,419
denco,17/03/17 18:25,9,17/03/17,18:25:44,TRUE,6,Ep.6,6,697
denco,17/03/17 18:26,9,17/03/17,18:26:18,TRUE,1,Ep.1,6,419
denco,17/03/17 18:29,9,17/03/17,18:29:04,TRUE,10,Ep.10,8,587
df17278f-9cf7-6996-f194-87798d55,17/03/13 11:09,9,17/03/13,11:09:59,FALSE,9,Ep.9b,485,564
df7bfba8-3d92-c51d-72ca-0f21af36,17/03/15 13:47,9,17/03/15,13:47:44,FALSE,9,Ep.9a,6,73
Dijana Tomašević,17/03/18 14:52,9,17/03/18,14:52:32,TRUE,6,Ep.6,9,697
Dijana Tomašević,17/03/18 15:05,9,17/03/18,15:05:52,TRUE,9,Ep.9a,63,73
dragana,17/03/19 20:34,9,17/03/19,20:34:07,TRUE,9,Ep.9a,25,73
dragana,17/03/19 21:09,9,17/03/19,21:09:20,TRUE,6,Ep.6,601,697
drejc,17/03/15 20:30,9,17/03/15,20:30:01,TRUE,9,Ep.9a,14,73
drejc,17/03/15 20:30,9,17/03/15,20:30:49,TRUE,9,Ep.9b,271,564
drejc,17/03/16 20:26,9,17/03/16,20:26:05,TRUE,7,Ep.7,182,339
drejc,17/03/16 20:30,9,17/03/16,20:30:19,TRUE,9,Ep.9a,6,73
drejc,17/03/16 20:30,9,17/03/16,20:30:54,TRUE,9,Ep.9b,241,564
drejc,17/03/16 20:38,9,17/03/16,20:38:00,TRUE,8,Ep.8,678,702
e1c23bab-0c52-d08e-e022-d2d61c4b,17/03/15 17:03,9,17/03/15,17:03:23,FALSE,9,Ep.9b,458,564
e2f32645-8c9b-dd5a-f68f-98d4815a,17/03/13 11:27,9,17/03/13,11:27:01,FALSE,1,Ep.1,89,419
e6a2c782-5dd4-8a09-825e-d9ad319b,17/03/15 21:51,9,17/03/15,21:51:49,FALSE,9,Ep.9a,5,73
e703ab5f-3b27-171b-9953-7a2751a0,17/03/15 21:35,9,17/03/15,21:35:05,FALSE,9,Ep.9a,64,73
e7d50d66-ddd1-37c8-58ff-29a3449d,17/03/19 9:06,9,17/03/19,9:06:53,FALSE,1,Ep.1,212,419
e818a4df-8f2e-1b6c-9d71-1840b484,17/03/13 10:36,9,17/03/13,10:36:38,FALSE,1,Ep.1,8,419
e87c21f4-b7a1-b9e3-ec4e-ad178d83,17/03/13 14:34,9,17/03/13,14:34:50,FALSE,3,Ep.3,190,596
e9822752-a8af-cf42-1ddc-d2518ca8,17/03/14 17:03,9,17/03/14,17:03:52,FALSE,9,Ep.9a,68,73
eac0fbf6-567a-2ca1-596a-830d3066,17/03/15 16:50,9,17/03/15,16:50:28,FALSE,9,Ep.9b,140,564
eacf7cff-29ce-1f86-08be-7bb851d7,17/03/13 14:29,9,17/03/13,14:29:34,FALSE,9,Ep.9a,7,73
eb591f91-6980-72a1-bb69-6c92ecfa,17/03/15 17:48,9,17/03/15,17:48:20,FALSE,8,Ep.8,20,702
eb9864df-c827-4027-9de4-5829eee9,17/03/13 12:05,9,17/03/13,12:05:38,FALSE,9,Ep.9b,553,564
eba3b0ea-3aeb-a6e3-8df6-742db8a0,17/03/15 21:30,9,17/03/15,21:30:56,FALSE,6,Ep.6,19,697
ecb155f7-6e60-e7a3-53bd-073e3792,17/03/15 11:49,9,17/03/15,11:49:45,FALSE,3,Ep.3,467,596
edcaf7c0-7593-61d2-f4e9-689b8340,17/03/18 3:09,9,17/03/18,3:09:58,FALSE,7,Ep.7,273,339
edcaf7c0-7593-61d2-f4e9-689b8340,17/03/18 3:15,9,17/03/18,3:15:42,FALSE,8,Ep.8,428,702
edcaf7c0-7593-61d2-f4e9-689b8340,17/03/18 3:23,9,17/03/18,3:23:48,FALSE,9,Ep.9a,40,73
f0a3a6d4-4d2d-4aaf-2ef5-7ec47367,17/03/13 15:44,9,17/03/13,15:44:43,FALSE,9,Ep.9b,69,564
f11858e7-4350-7c5c-afec-1fa909a9,17/03/13 11:57,9,17/03/13,11:57:16,FALSE,1,Ep.1,3,419
f12c965e-6467-379f-0196-9dec0c15,17/03/15 16:43,9,17/03/15,16:43:27,FALSE,9,Ep.9b,8,564
f15dbd3e-6fc6-01d6-d364-eceeca00,17/03/15 19:23,9,17/03/15,19:23:59,FALSE,9,Ep.9b,515,564
f3272a12-8779-5126-0520-2e7b3768,17/03/15 16:38,9,17/03/15,16:38:24,FALSE,9,Ep.9b,223,564
f4dd6b50-b8cb-ecaf-30e2-43f76604,17/03/15 19:57,9,17/03/15,19:57:21,FALSE,9,Ep.9b,564,564
f559f897-1e12-e686-2362-adc947d9,17/03/13 6:47,9,17/03/13,6:47:13,FALSE,1,Ep.1,357,419
f6cd37ab-4add-fb6f-20c2-2374f109,17/03/15 18:08,9,17/03/15,18:08:34,FALSE,2,Ep.2,362,481
f6cd37ab-4add-fb6f-20c2-2374f109,17/03/15 18:16,9,17/03/15,18:16:49,FALSE,3,Ep.3,413,596
f6cd37ab-4add-fb6f-20c2-2374f109,17/03/15 18:24,9,17/03/15,18:24:30,FALSE,4,Ep.4,501,599
f6decd87-30bf-e44a-0d2e-416df497,17/03/13 13:35,9,17/03/13,13:35:32,FALSE,9,Ep.9b,202,564
f8f40604-7a10-b9a2-fa85-11199f01,17/03/17 8:36,9,17/03/17,8:36:09,FALSE,9,Ep.9b,137,564
f8f5aa96-ff9b-eb8f-c3dc-06293d3f,17/03/13 10:11,9,17/03/13,10:11:03,FALSE,6,Ep.6,423,697
f8f5aa96-ff9b-eb8f-c3dc-06293d3f,17/03/13 10:19,9,17/03/13,10:19:08,FALSE,2,Ep.2,470,481
f8f5aa96-ff9b-eb8f-c3dc-06293d3f,17/03/13 10:28,9,17/03/13,10:28:31,FALSE,4,Ep.4,42,599
fba37936-1ace-f6b5-1afb-066d4225,17/03/13 13:38,9,17/03/13,13:38:54,FALSE,9,Ep.9a,20,73
fc73db6b-d7c6-1aa3-11d2-34efec62,17/03/14 17:32,9,17/03/14,17:32:59,FALSE,1,Ep.1,2,419
ff3d026c-5e45-1835-2b58-e6308d38,17/03/15 22:50,9,17/03/15,22:50:36,FALSE,5,Ep.5,456,550
ff3d026c-5e45-1835-2b58-e6308d38,17/03/16 17:42,9,17/03/16,17:42:20,FALSE,9,Ep.9b,333,564
greg,17/03/14 14:31,9,17/03/14,14:31:22,TRUE,9,Ep.9b,462,564
Gregor Primc,17/03/13 13:24,9,17/03/13,13:24:25,TRUE,9,Ep.9a,15,73
Ines,17/03/13 20:38,9,17/03/13,20:38:22,TRUE,1,Ep.1,30,419
Ines,17/03/13 22:25,9,17/03/13,22:25:14,TRUE,9,Ep.9a,9,73
Ivan Odrljin,17/03/13 16:36,9,17/03/13,16:36:47,TRUE,9,Ep.9a,13,73
IvoZ,17/03/17 12:46,9,17/03/17,12:46:37,TRUE,8,Ep.8,69,702
Janez  stupica,17/03/13 7:55,9,17/03/13,7:55:54,TRUE,9,Ep.9b,279,564
Janez  stupica,17/03/17 14:17,9,17/03/17,14:17:39,TRUE,9,Ep.9b,492,564
Janez Arh,17/03/13 7:34,9,17/03/13,7:34:18,TRUE,9,Ep.9a,48,73
Jerko. Marinkovic,17/03/16 10:48,9,17/03/16,10:48:15,TRUE,9,Ep.9b,410,564
joaup mariani,17/03/15 16:57,9,17/03/15,16:57:59,TRUE,1,Ep.1,378,419
Karmen Hrvatić,17/03/13 17:15,9,17/03/13,17:15:05,TRUE,9,Ep.9b,22,564
Kiklop,17/03/15 22:25,9,17/03/15,22:25:52,TRUE,7,Ep.7,333,339
Kiklop,17/03/15 22:47,9,17/03/15,22:47:37,TRUE,5,Ep.5,543,550
KlaraM,17/03/19 21:33,9,17/03/19,21:33:09,TRUE,9,Ep.9a,43,73
Klemen Morje,17/03/13 9:20,9,17/03/13,9:20:57,TRUE,9,Ep.9a,70,73
Klemen Morje,17/03/13 9:22,9,17/03/13,9:22:37,TRUE,9,Ep.9b,562,564
Kreso,17/03/16 22:42,9,17/03/16,22:42:32,TRUE,3,Ep.3,585,596
Kreso,17/03/16 22:59,9,17/03/16,22:59:24,TRUE,4,Ep.4,541,599
Kristijan Lopac,17/03/17 0:05,9,17/03/17,0:05:35,TRUE,7,Ep.7,335,339
Kristijan Lopac,17/03/17 0:17,9,17/03/17,0:17:38,TRUE,5,Ep.5,55,550
Lana,17/03/15 20:36,9,17/03/15,20:36:47,TRUE,9,Ep.9b,458,564
lucijolada,17/03/19 19:51,9,17/03/19,19:51:10,TRUE,9,Ep.9b,19,564
MajaM,17/03/15 8:53,9,17/03/15,8:53:42,TRUE,9,Ep.9a,5,73
marina,17/03/19 18:22,9,17/03/19,18:22:35,TRUE,9,Ep.9b,66,564
Mario91,17/03/15 22:42,9,17/03/15,22:42:14,TRUE,9,Ep.9b,6,564
Marko Kopač,17/03/13 10:11,9,17/03/13,10:11:51,TRUE,9,Ep.9b,120,564
marko76,17/03/19 19:02,9,17/03/19,19:02:58,TRUE,9,Ep.9b,215,564
marko76,17/03/19 19:07,9,17/03/19,19:07:50,TRUE,8,Ep.8,382,702
Mesing,17/03/15 11:32,9,17/03/15,11:32:19,TRUE,5,Ep.5,244,550
Mišo,17/03/13 12:17,9,17/03/13,12:17:45,TRUE,9,Ep.9b,509,564
Miro Peternelj,17/03/13 11:11,9,17/03/13,11:11:00,TRUE,9,Ep.9a,6,73
mitjaj,17/03/13 8:36,9,17/03/13,8:36:23,TRUE,1,Ep.1,11,419
Nataša,17/03/14 12:03,9,17/03/14,12:03:20,TRUE,9,Ep.9a,12,73
Nataša Rašl,17/03/16 7:32,9,17/03/16,7:32:27,TRUE,5,Ep.5,4,550
Nataša Rašl,17/03/16 8:01,9,17/03/16,8:01:32,TRUE,9,Ep.9a,21,73
Nejc Kodrič,17/03/15 17:13,9,17/03/15,17:13:07,TRUE,1,Ep.1,13,419
Nejc Likar,17/03/14 21:42,9,17/03/14,21:42:53,TRUE,2,Ep.2,83,481
nenad,17/03/13 8:45,9,17/03/13,8:45:49,TRUE,8,Ep.8,32,702
NikolaForetic,17/03/17 19:38,9,17/03/17,19:38:11,TRUE,7,Ep.7,20,339
Pikka,17/03/13 8:44,9,17/03/13,8:44:08,TRUE,9,Ep.9b,518,564
plombar,17/03/13 10:37,9,17/03/13,10:37:25,TRUE,9,Ep.9a,25,73
Renata1,17/03/13 9:57,9,17/03/13,9:57:14,TRUE,9,Ep.9b,141,564
rengawana,17/03/14 10:13,9,17/03/14,10:13:50,TRUE,9,Ep.9b,547,564
Romana,17/03/18 22:30,9,17/03/18,22:30:13,TRUE,9,Ep.9b,532,564
Saš,17/03/13 10:18,9,17/03/13,10:18:46,TRUE,9,Ep.9b,562,564
Sašo,17/03/13 17:46,9,17/03/13,17:46:01,TRUE,9,Ep.9a,23,73
Silvestar Tokic,17/03/18 15:49,9,17/03/18,15:49:59,TRUE,9,Ep.9b,24,564
